,SK_ID_CURR
221106,357300
221107,357301
221108,357302
221109,357303
221110,357304
221111,357305
221112,357307
221113,357309
221114,357310
221115,357311
221116,357312
221117,357313
221118,357314
221119,357315
221120,357316
221121,357317
221122,357318
221123,357319
221124,357320
221125,357322
221126,357323
221127,357324
221128,357325
221129,357327
221130,357328
221131,357329
221132,357330
221133,357331
221134,357332
221135,357333
221136,357334
221137,357335
221138,357336
221139,357337
221140,357338
221141,357339
221142,357341
221143,357343
221144,357344
221145,357345
221146,357346
221147,357347
221148,357348
221149,357349
221150,357350
221151,357351
221152,357353
221153,357354
221154,357355
221155,357356
221156,357357
221157,357358
221158,357359
221159,357360
221160,357362
221161,357363
221162,357364
221163,357365
221164,357366
221165,357367
221166,357369
221167,357371
221168,357372
221169,357373
221170,357374
221171,357375
221172,357376
221173,357378
221174,357379
221175,357380
221176,357381
221177,357385
221178,357386
221179,357387
221180,357388
221181,357389
221182,357390
221183,357391
221184,357392
221185,357393
221186,357394
221187,357395
221188,357396
221189,357397
221190,357399
221191,357400
221192,357401
221193,357402
221194,357403
221195,357404
221196,357405
221197,357406
221198,357407
221199,357408
221200,357409
221201,357410
221202,357411
221203,357412
221204,357413
221205,357414
221206,357416
221207,357417
221208,357418
221209,357419
221210,357421
221211,357422
221212,357423
221213,357424
221214,357425
221215,357426
221216,357427
221217,357428
221218,357429
221219,357430
221220,357431
221221,357432
221222,357433
221223,357434
221224,357435
221225,357436
221226,357437
221227,357438
221228,357441
221229,357442
221230,357443
221231,357444
221232,357445
221233,357446
221234,357447
221235,357448
221236,357449
221237,357450
221238,357451
221239,357452
221240,357453
221241,357454
221242,357455
221243,357456
221244,357457
221245,357459
221246,357460
221247,357461
221248,357462
221249,357463
221250,357465
221251,357466
221252,357468
221253,357470
221254,357471
221255,357473
221256,357474
221257,357475
221258,357476
221259,357477
221260,357478
221261,357479
221262,357480
221263,357481
221264,357482
221265,357483
221266,357484
221267,357485
221268,357486
221269,357487
221270,357488
221271,357490
221272,357491
221273,357492
221274,357493
221275,357494
221276,357495
221277,357496
221278,357497
221279,357498
221280,357499
221281,357500
221282,357501
221283,357502
221284,357503
221285,357505
221286,357506
221287,357507
221288,357508
221289,357509
221290,357510
221291,357511
221292,357512
221293,357513
221294,357514
221295,357515
221296,357516
221297,357517
221298,357518
221299,357519
221300,357520
221301,357523
221302,357524
221303,357525
221304,357526
221305,357528
221306,357529
221307,357530
221308,357531
221309,357532
221310,357533
221311,357534
221312,357535
221313,357536
221314,357537
221315,357538
221316,357539
221317,357540
221318,357541
221319,357542
221320,357543
221321,357544
221322,357545
221323,357546
221324,357548
221325,357549
221326,357551
221327,357552
221328,357553
221329,357554
221330,357555
221331,357556
221332,357557
221333,357560
221334,357561
221335,357563
221336,357564
221337,357565
221338,357566
221339,357567
221340,357568
221341,357569
221342,357570
221343,357571
221344,357573
221345,357574
221346,357575
221347,357576
221348,357577
221349,357578
221350,357579
221351,357580
221352,357581
221353,357582
221354,357584
221355,357586
221356,357587
221357,357588
221358,357589
221359,357590
221360,357591
221361,357592
221362,357593
221363,357594
221364,357595
221365,357596
221366,357597
221367,357599
221368,357600
221369,357601
221370,357602
221371,357603
221372,357604
221373,357605
221374,357606
221375,357608
221376,357609
221377,357610
221378,357611
221379,357612
221380,357614
221381,357615
221382,357616
221383,357617
221384,357618
221385,357619
221386,357620
221387,357621
221388,357622
221389,357623
221390,357624
221391,357625
221392,357626
221393,357628
221394,357629
221395,357632
221396,357633
221397,357634
221398,357635
221399,357636
221400,357637
221401,357638
221402,357639
221403,357640
221404,357641
221405,357642
221406,357643
221407,357644
221408,357645
221409,357646
221410,357647
221411,357648
221412,357649
221413,357650
221414,357651
221415,357652
221416,357653
221417,357654
221418,357655
221419,357656
221420,357657
221421,357658
221422,357659
221423,357660
221424,357661
221425,357662
221426,357663
221427,357664
221428,357665
221429,357666
221430,357667
221431,357668
221432,357669
221433,357670
221434,357671
221435,357672
221436,357673
221437,357674
221438,357675
221439,357676
221440,357677
221441,357678
221442,357679
221443,357681
221444,357682
221445,357683
221446,357684
221447,357685
221448,357686
221449,357687
221450,357688
221451,357689
221452,357691
221453,357692
221454,357693
221455,357695
221456,357696
221457,357697
221458,357700
221459,357701
221460,357702
221461,357703
221462,357704
221463,357705
221464,357706
221465,357708
221466,357709
221467,357710
221468,357712
221469,357713
221470,357714
221471,357715
221472,357716
221473,357717
221474,357718
221475,357719
221476,357720
221477,357721
221478,357722
221479,357723
221480,357724
221481,357725
221482,357726
221483,357727
221484,357728
221485,357729
221486,357730
221487,357731
221488,357733
221489,357734
221490,357735
221491,357736
221492,357737
221493,357738
221494,357739
221495,357740
221496,357741
221497,357742
221498,357743
221499,357744
221500,357745
221501,357746
221502,357747
221503,357749
221504,357750
221505,357751
221506,357752
221507,357753
221508,357754
221509,357756
221510,357757
221511,357758
221512,357759
221513,357760
221514,357761
221515,357762
221516,357763
221517,357764
221518,357765
221519,357766
221520,357768
221521,357769
221522,357770
221523,357771
221524,357772
221525,357773
221526,357774
221527,357775
221528,357776
221529,357777
221530,357778
221531,357779
221532,357780
221533,357781
221534,357782
221535,357783
221536,357784
221537,357785
221538,357787
221539,357788
221540,357789
221541,357790
221542,357792
221543,357793
221544,357794
221545,357795
221546,357796
221547,357797
221548,357798
221549,357800
221550,357801
221551,357802
221552,357803
221553,357804
221554,357805
221555,357806
221556,357807
221557,357808
221558,357809
221559,357810
221560,357811
221561,357812
221562,357813
221563,357814
221564,357815
221565,357816
221566,357817
221567,357818
221568,357819
221569,357820
221570,357821
221571,357822
221572,357823
221573,357825
221574,357826
221575,357827
221576,357828
221577,357829
221578,357831
221579,357833
221580,357834
221581,357835
221582,357836
221583,357837
221584,357838
221585,357839
221586,357841
221587,357842
221588,357843
221589,357844
221590,357845
221591,357846
221592,357847
221593,357848
221594,357849
221595,357850
221596,357851
221597,357852
221598,357853
221599,357854
221600,357855
221601,357856
221602,357857
221603,357859
221604,357860
221605,357861
221606,357862
221607,357864
221608,357866
221609,357867
221610,357870
221611,357871
221612,357872
221613,357873
221614,357874
221615,357875
221616,357876
221617,357877
221618,357879
221619,357880
221620,357881
221621,357882
221622,357883
221623,357884
221624,357885
221625,357887
221626,357888
221627,357889
221628,357890
221629,357892
221630,357893
221631,357894
221632,357895
221633,357896
221634,357898
221635,357899
221636,357900
221637,357901
221638,357902
221639,357903
221640,357904
221641,357905
221642,357906
221643,357907
221644,357908
221645,357909
221646,357910
221647,357911
221648,357912
221649,357913
221650,357914
221651,357916
221652,357917
221653,357918
221654,357919
221655,357920
221656,357921
221657,357922
221658,357923
221659,357924
221660,357925
221661,357926
221662,357928
221663,357929
221664,357930
221665,357931
221666,357932
221667,357933
221668,357934
221669,357935
221670,357936
221671,357937
221672,357938
221673,357939
221674,357940
221675,357941
221676,357942
221677,357943
221678,357944
221679,357945
221680,357946
221681,357948
221682,357949
221683,357950
221684,357951
221685,357952
221686,357953
221687,357954
221688,357955
221689,357956
221690,357957
221691,357960
221692,357961
221693,357962
221694,357963
221695,357964
221696,357965
221697,357966
221698,357967
221699,357968
221700,357969
221701,357970
221702,357971
221703,357972
221704,357973
221705,357974
221706,357975
221707,357977
221708,357978
221709,357979
221710,357980
221711,357981
221712,357982
221713,357983
221714,357984
221715,357985
221716,357986
221717,357987
221718,357988
221719,357989
221720,357990
221721,357991
221722,357993
221723,357994
221724,357997
221725,357998
221726,357999
221727,358000
221728,358001
221729,358002
221730,358003
221731,358004
221732,358005
221733,358006
221734,358007
221735,358008
221736,358009
221737,358010
221738,358011
221739,358012
221740,358013
221741,358014
221742,358015
221743,358016
221744,358017
221745,358018
221746,358019
221747,358021
221748,358024
221749,358025
221750,358026
221751,358027
221752,358028
221753,358030
221754,358031
221755,358032
221756,358033
221757,358034
221758,358035
221759,358036
221760,358037
221761,358038
221762,358039
221763,358041
221764,358042
221765,358043
221766,358044
221767,358045
221768,358046
221769,358047
221770,358048
221771,358049
221772,358050
221773,358051
221774,358052
221775,358053
221776,358054
221777,358055
221778,358056
221779,358057
221780,358058
221781,358060
221782,358061
221783,358062
221784,358063
221785,358064
221786,358065
221787,358066
221788,358067
221789,358068
221790,358069
221791,358070
221792,358072
221793,358073
221794,358074
221795,358075
221796,358077
221797,358078
221798,358079
221799,358080
221800,358081
221801,358082
221802,358083
221803,358084
221804,358085
221805,358086
221806,358087
221807,358088
221808,358089
221809,358090
221810,358091
221811,358092
221812,358093
221813,358094
221814,358097
221815,358098
221816,358099
221817,358100
221818,358101
221819,358102
221820,358103
221821,358105
221822,358106
221823,358107
221824,358108
221825,358109
221826,358111
221827,358112
221828,358113
221829,358114
221830,358115
221831,358116
221832,358117
221833,358118
221834,358119
221835,358120
221836,358121
221837,358123
221838,358124
221839,358125
221840,358126
221841,358127
221842,358128
221843,358129
221844,358130
221845,358131
221846,358132
221847,358133
221848,358134
221849,358135
221850,358136
221851,358138
221852,358139
221853,358140
221854,358141
221855,358142
221856,358143
221857,358144
221858,358145
221859,358146
221860,358148
221861,358150
221862,358151
221863,358152
221864,358153
221865,358154
221866,358156
221867,358157
221868,358158
221869,358159
221870,358160
221871,358162
221872,358164
221873,358165
221874,358166
221875,358167
221876,358168
221877,358169
221878,358170
221879,358171
221880,358173
221881,358174
221882,358175
221883,358176
221884,358177
221885,358179
221886,358180
221887,358181
221888,358182
221889,358184
221890,358185
221891,358187
221892,358188
221893,358190
221894,358191
221895,358192
221896,358193
221897,358194
221898,358195
221899,358196
221900,358197
221901,358199
221902,358200
221903,358201
221904,358202
221905,358203
221906,358204
221907,358205
221908,358206
221909,358207
221910,358208
221911,358209
221912,358210
221913,358212
221914,358213
221915,358214
221916,358215
221917,358216
221918,358217
221919,358218
221920,358221
221921,358222
221922,358223
221923,358224
221924,358226
221925,358227
221926,358228
221927,358229
221928,358230
221929,358232
221930,358234
221931,358235
221932,358236
221933,358237
221934,358238
221935,358239
221936,358240
221937,358241
221938,358242
221939,358243
221940,358244
221941,358245
221942,358246
221943,358248
221944,358249
221945,358250
221946,358251
221947,358252
221948,358253
221949,358254
221950,358255
221951,358256
221952,358257
221953,358259
221954,358260
221955,358261
221956,358262
221957,358263
221958,358265
221959,358266
221960,358267
221961,358268
221962,358269
221963,358270
221964,358272
221965,358274
221966,358276
221967,358277
221968,358279
221969,358280
221970,358281
221971,358282
221972,358283
221973,358284
221974,358285
221975,358286
221976,358288
221977,358289
221978,358290
221979,358291
221980,358292
221981,358293
221982,358294
221983,358295
221984,358296
221985,358297
221986,358298
221987,358299
221988,358300
221989,358301
